	read depth	percent tips shuffles	fold tips subset	fold shuffle	fold depth	fold evaluation	metric	score
5682	200000	0.75	0	0	6	1	PR-AUC	0.5754555053792879
5683	200000	0.75	0	0	6	1	ROC-AUC	0.7192012600125736
5684	200000	0.75	0	0	6	2	PR-AUC	0.5815891234371304
5685	200000	0.75	0	0	6	2	ROC-AUC	0.7413056210308588
5686	200000	0.75	0	0	6	3	PR-AUC	0.6047563100486452
5687	200000	0.75	0	0	6	3	ROC-AUC	0.7467932717953906
5688	200000	0.75	0	0	6	4	PR-AUC	0.5788469375640397
5689	200000	0.75	0	0	6	4	ROC-AUC	0.7301687687126718
5690	200000	0.75	0	0	6	5	PR-AUC	0.5823176689930402
5691	200000	0.75	0	0	6	5	ROC-AUC	0.7393439349013358
5692	200000	0.75	0	0	6	6	PR-AUC	0.5718962780766353
5693	200000	0.75	0	0	6	6	ROC-AUC	0.7151375428751642
5694	200000	0.75	0	0	6	7	PR-AUC	0.5983194416923366
5695	200000	0.75	0	0	6	7	ROC-AUC	0.7469640372872085
5696	200000	0.75	0	0	6	8	PR-AUC	0.6088627460322009
5697	200000	0.75	0	0	6	8	ROC-AUC	0.7599338631422122
5698	200000	0.75	0	0	6	9	PR-AUC	0.575610321829605
5699	200000	0.75	0	0	6	9	ROC-AUC	0.7429554879566386
5700	200000	0.75	0	0	7	0	PR-AUC	0.5788702838114634
5701	200000	0.75	0	0	7	0	ROC-AUC	0.7380987835374713
5702	200000	0.75	0	0	7	1	PR-AUC	0.5171030538180571
5703	200000	0.75	0	0	7	1	ROC-AUC	0.6978527939614084
5704	200000	0.75	0	0	7	2	PR-AUC	0.5471205352292045
5705	200000	0.75	0	0	7	2	ROC-AUC	0.7235956375584948
5706	200000	0.75	0	0	7	3	PR-AUC	0.5582688897154467
5707	200000	0.75	0	0	7	3	ROC-AUC	0.7227395463574461
5708	200000	0.75	0	0	7	4	PR-AUC	0.5648102436308745
5709	200000	0.75	0	0	7	4	ROC-AUC	0.7180241220079054
5710	200000	0.75	0	0	7	5	PR-AUC	0.5752456848253215
5711	200000	0.75	0	0	7	5	ROC-AUC	0.7296357511069669
5712	200000	0.75	0	0	7	6	PR-AUC	0.5526158055574718
5713	200000	0.75	0	0	7	6	ROC-AUC	0.7218078962631235
5714	200000	0.75	0	0	7	7	PR-AUC	0.5613362138673863
5715	200000	0.75	0	0	7	7	ROC-AUC	0.7261035898046787
5716	200000	0.75	0	0	7	8	PR-AUC	0.5642944758090996
5717	200000	0.75	0	0	7	8	ROC-AUC	0.7291265567492542
5718	200000	0.75	0	0	7	9	PR-AUC	0.5542617996307364
5719	200000	0.75	0	0	7	9	ROC-AUC	0.7191619964745484
5720	200000	0.75	0	0	8	0	PR-AUC	0.6414358064823512
5721	200000	0.75	0	0	8	0	ROC-AUC	0.7837456457139605
5722	200000	0.75	0	0	8	1	PR-AUC	0.5859919612665848
5723	200000	0.75	0	0	8	1	ROC-AUC	0.7370428182438552
5724	200000	0.75	0	0	8	2	PR-AUC	0.6306993179953353
5725	200000	0.75	0	0	8	2	ROC-AUC	0.7793023518857329
5726	200000	0.75	0	0	8	3	PR-AUC	0.6425915316904324
5727	200000	0.75	0	0	8	3	ROC-AUC	0.7839612002010581
5728	200000	0.75	0	0	8	4	PR-AUC	0.6587113453106469
5729	200000	0.75	0	0	8	4	ROC-AUC	0.804675408473463
5730	200000	0.75	0	0	8	5	PR-AUC	0.643447022147268
5731	200000	0.75	0	0	8	5	ROC-AUC	0.7855259349844287
5732	200000	0.75	0	0	8	6	PR-AUC	0.6347225200642429
5733	200000	0.75	0	0	8	6	ROC-AUC	0.7791402623545358
5734	200000	0.75	0	0	8	7	PR-AUC	0.6367422367861212
5735	200000	0.75	0	0	8	7	ROC-AUC	0.7876251399181241
5736	200000	0.75	0	0	8	8	PR-AUC	0.6061443428146911
5737	200000	0.75	0	0	8	8	ROC-AUC	0.7775286306478405
5738	200000	0.75	0	0	8	9	PR-AUC	0.5763025395328982
5739	200000	0.75	0	0	8	9	ROC-AUC	0.7343945397518468
5740	200000	0.75	0	0	9	0	PR-AUC	0.6309815733329986
5741	200000	0.75	0	0	9	0	ROC-AUC	0.7775233140823553
5742	200000	0.75	0	0	9	1	PR-AUC	0.5735878430028937
5743	200000	0.75	0	0	9	1	ROC-AUC	0.7339764031593591
5744	200000	0.75	0	0	9	2	PR-AUC	0.6270116203758114
5745	200000	0.75	0	0	9	2	ROC-AUC	0.7744927091146182
5746	200000	0.75	0	0	9	3	PR-AUC	0.6039511229894491
5747	200000	0.75	0	0	9	3	ROC-AUC	0.7517272856459067
5748	200000	0.75	0	0	9	4	PR-AUC	0.6065268062507939
5749	200000	0.75	0	0	9	4	ROC-AUC	0.7565361362106806
5750	200000	0.75	0	0	9	5	PR-AUC	0.5492171547549828
5751	200000	0.75	0	0	9	5	ROC-AUC	0.7187603055173541
5752	200000	0.75	0	0	9	6	PR-AUC	0.5819130594684653
5753	200000	0.75	0	0	9	6	ROC-AUC	0.728408917448172
5754	200000	0.75	0	0	9	7	PR-AUC	0.594092779273057
5755	200000	0.75	0	0	9	7	ROC-AUC	0.7489039960639613
5756	200000	0.75	0	0	9	8	PR-AUC	0.6147554433991385
5757	200000	0.75	0	0	9	8	ROC-AUC	0.764345692051105
5758	200000	0.75	0	0	9	9	PR-AUC	0.5895488676217217
5759	200000	0.75	0	0	9	9	ROC-AUC	0.7411786415139813
5760	20000	0.75	0	0	0	0	PR-AUC	0.5311305010650543
5761	20000	0.75	0	0	0	0	ROC-AUC	0.7051466260229198
5762	20000	0.75	0	0	0	1	PR-AUC	0.5160434755343117
5763	20000	0.75	0	0	0	1	ROC-AUC	0.7018607808814202
5764	20000	0.75	0	0	0	2	PR-AUC	0.504997439470647
5765	20000	0.75	0	0	0	2	ROC-AUC	0.6721819901616991
5766	20000	0.75	0	0	0	3	PR-AUC	0.4930450809863462
5767	20000	0.75	0	0	0	3	ROC-AUC	0.6705610677800218
5768	20000	0.75	0	0	0	4	PR-AUC	0.522605538445976
5769	20000	0.75	0	0	0	4	ROC-AUC	0.6958978793691967
5770	20000	0.75	0	0	0	5	PR-AUC	0.47226739467846207
5771	20000	0.75	0	0	0	5	ROC-AUC	0.6450418772311304
5772	20000	0.75	0	0	0	6	PR-AUC	0.5340643280074867
5773	20000	0.75	0	0	0	6	ROC-AUC	0.7126217549451755
5774	20000	0.75	0	0	0	7	PR-AUC	0.5466037172058785
5775	20000	0.75	0	0	0	7	ROC-AUC	0.7279128441039838
5776	20000	0.75	0	0	0	8	PR-AUC	0.4986996729987088
5777	20000	0.75	0	0	0	8	ROC-AUC	0.6910319764259446
5778	20000	0.75	0	0	0	9	PR-AUC	0.5289839577081278
5779	20000	0.75	0	0	0	9	ROC-AUC	0.7145295972608626
5780	20000	0.75	0	0	1	0	PR-AUC	0.45312449310347797
5781	20000	0.75	0	0	1	0	ROC-AUC	0.6311458692306771
5782	20000	0.75	0	0	1	1	PR-AUC	0.4801985850844717
5783	20000	0.75	0	0	1	1	ROC-AUC	0.6554056629496591
5784	20000	0.75	0	0	1	2	PR-AUC	0.49819246863781835
5785	20000	0.75	0	0	1	2	ROC-AUC	0.6873008337204443
5786	20000	0.75	0	0	1	3	PR-AUC	0.5139665562705811
5787	20000	0.75	0	0	1	3	ROC-AUC	0.6701204638916808
5788	20000	0.75	0	0	1	4	PR-AUC	0.4759400171725537
5789	20000	0.75	0	0	1	4	ROC-AUC	0.6487681391827257
5790	20000	0.75	0	0	1	5	PR-AUC	0.4875773582905028
5791	20000	0.75	0	0	1	5	ROC-AUC	0.6736019737053471
5792	20000	0.75	0	0	1	6	PR-AUC	0.4966097407546289
5793	20000	0.75	0	0	1	6	ROC-AUC	0.6912033261335512
5794	20000	0.75	0	0	1	7	PR-AUC	0.5209022040987336
5795	20000	0.75	0	0	1	7	ROC-AUC	0.6832754035954164
5796	20000	0.75	0	0	1	8	PR-AUC	0.5077427191120982
5797	20000	0.75	0	0	1	8	ROC-AUC	0.6750386741489883
5798	20000	0.75	0	0	1	9	PR-AUC	0.4926686008008289
5799	20000	0.75	0	0	1	9	ROC-AUC	0.6770069750481659
5800	20000	0.75	0	0	2	0	PR-AUC	0.493942295511613
5801	20000	0.75	0	0	2	0	ROC-AUC	0.6711342145139131
5802	20000	0.75	0	0	2	1	PR-AUC	0.49922635118007624
5803	20000	0.75	0	0	2	1	ROC-AUC	0.6619590774314495
5804	20000	0.75	0	0	2	2	PR-AUC	0.5113754783932545
5805	20000	0.75	0	0	2	2	ROC-AUC	0.6809750394114474
5806	20000	0.75	0	0	2	3	PR-AUC	0.5160399368556394
5807	20000	0.75	0	0	2	3	ROC-AUC	0.6814159122082369
5808	20000	0.75	0	0	2	4	PR-AUC	0.4878622224094451
5809	20000	0.75	0	0	2	4	ROC-AUC	0.6663874264431292
5810	20000	0.75	0	0	2	5	PR-AUC	0.523795741426586
5811	20000	0.75	0	0	2	5	ROC-AUC	0.6948134022367137
5812	20000	0.75	0	0	2	6	PR-AUC	0.5075507795588132
5813	20000	0.75	0	0	2	6	ROC-AUC	0.685763073513166
5814	20000	0.75	0	0	2	7	PR-AUC	0.5086078022884924
5815	20000	0.75	0	0	2	7	ROC-AUC	0.6785807502425879
5816	20000	0.75	0	0	2	8	PR-AUC	0.522180215792774
5817	20000	0.75	0	0	2	8	ROC-AUC	0.6781722633221324
5818	20000	0.75	0	0	2	9	PR-AUC	0.518132421776312
5819	20000	0.75	0	0	2	9	ROC-AUC	0.690036267195235
5820	20000	0.75	0	0	3	0	PR-AUC	0.5334506992819775
5821	20000	0.75	0	0	3	0	ROC-AUC	0.7082206286135445
5822	20000	0.75	0	0	3	1	PR-AUC	0.4991590225721301
5823	20000	0.75	0	0	3	1	ROC-AUC	0.6912427335429733
5824	20000	0.75	0	0	3	2	PR-AUC	0.5107136069042757
5825	20000	0.75	0	0	3	2	ROC-AUC	0.6844853490159529
5826	20000	0.75	0	0	3	3	PR-AUC	0.5029743969246288
5827	20000	0.75	0	0	3	3	ROC-AUC	0.6814775612856317
5828	20000	0.75	0	0	3	4	PR-AUC	0.4872170389347403
5829	20000	0.75	0	0	3	4	ROC-AUC	0.6604615330139358
5830	20000	0.75	0	0	3	5	PR-AUC	0.46283147627380733
5831	20000	0.75	0	0	3	5	ROC-AUC	0.6579764756812914
5832	20000	0.75	0	0	3	6	PR-AUC	0.4823805479583551
5833	20000	0.75	0	0	3	6	ROC-AUC	0.6656000342132777
5834	20000	0.75	0	0	3	7	PR-AUC	0.5323740637467527
5835	20000	0.75	0	0	3	7	ROC-AUC	0.7086061960913037
5836	20000	0.75	0	0	3	8	PR-AUC	0.5155398053286897
5837	20000	0.75	0	0	3	8	ROC-AUC	0.6926589888354084
5838	20000	0.75	0	0	3	9	PR-AUC	0.5272776986661932
5839	20000	0.75	0	0	3	9	ROC-AUC	0.6901918126000858
5840	20000	0.75	0	0	4	0	PR-AUC	0.513890196037541
5841	20000	0.75	0	0	4	0	ROC-AUC	0.6639855937048101
5842	20000	0.75	0	0	4	1	PR-AUC	0.5396782743055103
5843	20000	0.75	0	0	4	1	ROC-AUC	0.7131001869988977
5844	20000	0.75	0	0	4	2	PR-AUC	0.5239016489419575
5845	20000	0.75	0	0	4	2	ROC-AUC	0.6961846269402434
5846	20000	0.75	0	0	4	3	PR-AUC	0.529491713950348
5847	20000	0.75	0	0	4	3	ROC-AUC	0.6842127633630893
5848	20000	0.75	0	0	4	4	PR-AUC	0.5083651220212465
5849	20000	0.75	0	0	4	4	ROC-AUC	0.6681061292662287
5850	20000	0.75	0	0	4	5	PR-AUC	0.4984227913614505
5851	20000	0.75	0	0	4	5	ROC-AUC	0.6592971784540836
5852	20000	0.75	0	0	4	6	PR-AUC	0.5333436187875452
5853	20000	0.75	0	0	4	6	ROC-AUC	0.6884466273745216
5854	20000	0.75	0	0	4	7	PR-AUC	0.5269307144909448
5855	20000	0.75	0	0	4	7	ROC-AUC	0.6688280084743043
5856	20000	0.75	0	0	4	8	PR-AUC	0.4933936131482241
5857	20000	0.75	0	0	4	8	ROC-AUC	0.678044686090551
5858	20000	0.75	0	0	4	9	PR-AUC	0.5082264187117168
5859	20000	0.75	0	0	4	9	ROC-AUC	0.6680462875008626
5860	20000	0.75	0	0	5	0	PR-AUC	0.46301677929446755
5861	20000	0.75	0	0	5	0	ROC-AUC	0.6326970841149118
5862	20000	0.75	0	0	5	1	PR-AUC	0.49713541259331767
5863	20000	0.75	0	0	5	1	ROC-AUC	0.659890625361074
5864	20000	0.75	0	0	5	2	PR-AUC	0.4688662527438628
5865	20000	0.75	0	0	5	2	ROC-AUC	0.6387588827096023
5866	20000	0.75	0	0	5	3	PR-AUC	0.462263988382948
5867	20000	0.75	0	0	5	3	ROC-AUC	0.6471249456721014
5868	20000	0.75	0	0	5	4	PR-AUC	0.4616770836990029
5869	20000	0.75	0	0	5	4	ROC-AUC	0.6373000037348343
5870	20000	0.75	0	0	5	5	PR-AUC	0.4580023266638465
5871	20000	0.75	0	0	5	5	ROC-AUC	0.6428074130276962
5872	20000	0.75	0	0	5	6	PR-AUC	0.4446579283829403
5873	20000	0.75	0	0	5	6	ROC-AUC	0.6284891228109881
5874	20000	0.75	0	0	5	7	PR-AUC	0.4973820544113841
5875	20000	0.75	0	0	5	7	ROC-AUC	0.6653224256490847
5876	20000	0.75	0	0	5	8	PR-AUC	0.4412834906790173
5877	20000	0.75	0	0	5	8	ROC-AUC	0.5979527148327687
5878	20000	0.75	0	0	5	9	PR-AUC	0.5130258289628213
5879	20000	0.75	0	0	5	9	ROC-AUC	0.6863542194278631
5880	20000	0.75	0	0	6	0	PR-AUC	0.4654265983656045
5881	20000	0.75	0	0	6	0	ROC-AUC	0.6467331431340806
5882	20000	0.75	0	0	6	1	PR-AUC	0.48267840742468593
5883	20000	0.75	0	0	6	1	ROC-AUC	0.6362667186622056
5884	20000	0.75	0	0	6	2	PR-AUC	0.48943598602791355
5885	20000	0.75	0	0	6	2	ROC-AUC	0.6606529717664144
5886	20000	0.75	0	0	6	3	PR-AUC	0.4778809701587645
5887	20000	0.75	0	0	6	3	ROC-AUC	0.6525999758109028
5888	20000	0.75	0	0	6	4	PR-AUC	0.487829647188783
5889	20000	0.75	0	0	6	4	ROC-AUC	0.6528721927210325
5890	20000	0.75	0	0	6	5	PR-AUC	0.46958750966423657
5891	20000	0.75	0	0	6	5	ROC-AUC	0.6487147987358627
5892	20000	0.75	0	0	6	6	PR-AUC	0.49460943795981893
5893	20000	0.75	0	0	6	6	ROC-AUC	0.6630842844514274
5894	20000	0.75	0	0	6	7	PR-AUC	0.496934388803816
5895	20000	0.75	0	0	6	7	ROC-AUC	0.6651398788776474
5896	20000	0.75	0	0	6	8	PR-AUC	0.46005893893381633
5897	20000	0.75	0	0	6	8	ROC-AUC	0.634995082145227
5898	20000	0.75	0	0	6	9	PR-AUC	0.49098492009652533
5899	20000	0.75	0	0	6	9	ROC-AUC	0.6663513885735323
5900	20000	0.75	0	0	7	0	PR-AUC	0.4922582769517339
5901	20000	0.75	0	0	7	0	ROC-AUC	0.6666416094470037
5902	20000	0.75	0	0	7	1	PR-AUC	0.47614843840169535
5903	20000	0.75	0	0	7	1	ROC-AUC	0.6669849067289667
5904	20000	0.75	0	0	7	2	PR-AUC	0.47731852103409184
5905	20000	0.75	0	0	7	2	ROC-AUC	0.647799571899357
5906	20000	0.75	0	0	7	3	PR-AUC	0.5270375404215574
5907	20000	0.75	0	0	7	3	ROC-AUC	0.6972903185128031
5908	20000	0.75	0	0	7	4	PR-AUC	0.48916804652348217
5909	20000	0.75	0	0	7	4	ROC-AUC	0.681149678738926
5910	20000	0.75	0	0	7	5	PR-AUC	0.48722360192425934
5911	20000	0.75	0	0	7	5	ROC-AUC	0.6596085194493887
5912	20000	0.75	0	0	7	6	PR-AUC	0.4935409968752178
5913	20000	0.75	0	0	7	6	ROC-AUC	0.6716457092050533
5914	20000	0.75	0	0	7	7	PR-AUC	0.45797053537421223
5915	20000	0.75	0	0	7	7	ROC-AUC	0.6308170722409887
5916	20000	0.75	0	0	7	8	PR-AUC	0.5174311096699807
5917	20000	0.75	0	0	7	8	ROC-AUC	0.7012657776192924
5918	20000	0.75	0	0	7	9	PR-AUC	0.4875844820010348
5919	20000	0.75	0	0	7	9	ROC-AUC	0.6739070898366837
5920	20000	0.75	0	0	8	0	PR-AUC	0.5281139627539068
5921	20000	0.75	0	0	8	0	ROC-AUC	0.6954501165489203
5922	20000	0.75	0	0	8	1	PR-AUC	0.49025754709555186
5923	20000	0.75	0	0	8	1	ROC-AUC	0.6674061399627768
5924	20000	0.75	0	0	8	2	PR-AUC	0.5209804848208041
5925	20000	0.75	0	0	8	2	ROC-AUC	0.688956029771625
5926	20000	0.75	0	0	8	3	PR-AUC	0.5056445975755567
5927	20000	0.75	0	0	8	3	ROC-AUC	0.678220381929052
5928	20000	0.75	0	0	8	4	PR-AUC	0.49197685151529197
5929	20000	0.75	0	0	8	4	ROC-AUC	0.6630273455425302
5930	20000	0.75	0	0	8	5	PR-AUC	0.47715066617452556
5931	20000	0.75	0	0	8	5	ROC-AUC	0.6488227608617448
5932	20000	0.75	0	0	8	6	PR-AUC	0.5229950925819676
5933	20000	0.75	0	0	8	6	ROC-AUC	0.6899694139953957
5934	20000	0.75	0	0	8	7	PR-AUC	0.4935601657665936
5935	20000	0.75	0	0	8	7	ROC-AUC	0.6716402727287685
5936	20000	0.75	0	0	8	8	PR-AUC	0.49239652336997725
5937	20000	0.75	0	0	8	8	ROC-AUC	0.6661532377180392
5938	20000	0.75	0	0	8	9	PR-AUC	0.49837987110002585
5939	20000	0.75	0	0	8	9	ROC-AUC	0.6802257478520032
5940	20000	0.75	0	0	9	0	PR-AUC	0.44849643262515393
5941	20000	0.75	0	0	9	0	ROC-AUC	0.6194824120110719
5942	20000	0.75	0	0	9	1	PR-AUC	0.44522105531944484
5943	20000	0.75	0	0	9	1	ROC-AUC	0.606661921963284
5944	20000	0.75	0	0	9	2	PR-AUC	0.460606130998031
5945	20000	0.75	0	0	9	2	ROC-AUC	0.6326749661644163
5946	20000	0.75	0	0	9	3	PR-AUC	0.41229382965001404
5947	20000	0.75	0	0	9	3	ROC-AUC	0.5779026575190369
5948	20000	0.75	0	0	9	4	PR-AUC	0.45847645520453256
5949	20000	0.75	0	0	9	4	ROC-AUC	0.6340783232394673
5950	20000	0.75	0	0	9	5	PR-AUC	0.4405542770860002
5951	20000	0.75	0	0	9	5	ROC-AUC	0.6054599871973331
5952	20000	0.75	0	0	9	6	PR-AUC	0.4018837790371182
5953	20000	0.75	0	0	9	6	ROC-AUC	0.577382020084399
5954	20000	0.75	0	0	9	7	PR-AUC	0.43063803774692566
5955	20000	0.75	0	0	9	7	ROC-AUC	0.6136256991074462
5956	20000	0.75	0	0	9	8	PR-AUC	0.45292208332334294
5957	20000	0.75	0	0	9	8	ROC-AUC	0.6198543919974427
5958	20000	0.75	0	0	9	9	PR-AUC	0.4298525706193999
5959	20000	0.75	0	0	9	9	ROC-AUC	0.5824676405528441
5960	2000	0.75	0	0	0	0	PR-AUC	0.4313208568202574
5961	2000	0.75	0	0	0	0	ROC-AUC	0.6204051466908488
5962	2000	0.75	0	0	0	1	PR-AUC	0.4725223669968715
5963	2000	0.75	0	0	0	1	ROC-AUC	0.649019052803582
5964	2000	0.75	0	0	0	2	PR-AUC	0.4235721405724198
5965	2000	0.75	0	0	0	2	ROC-AUC	0.627094146505356
5966	2000	0.75	0	0	0	3	PR-AUC	0.448592339840556
5967	2000	0.75	0	0	0	3	ROC-AUC	0.6385740505089256
5968	2000	0.75	0	0	0	4	PR-AUC	0.4254924974821772
5969	2000	0.75	0	0	0	4	ROC-AUC	0.6228829759705524
5970	2000	0.75	0	0	0	5	PR-AUC	0.42962461120279744
5971	2000	0.75	0	0	0	5	ROC-AUC	0.6257670112576974
5972	2000	0.75	0	0	0	6	PR-AUC	0.46623449104556564
5973	2000	0.75	0	0	0	6	ROC-AUC	0.6524491664269666
5974	2000	0.75	0	0	0	7	PR-AUC	0.4620421625720547
5975	2000	0.75	0	0	0	7	ROC-AUC	0.6578647754774211
5976	2000	0.75	0	0	0	8	PR-AUC	0.41646965044432993
5977	2000	0.75	0	0	0	8	ROC-AUC	0.5992888737848553
5978	2000	0.75	0	0	0	9	PR-AUC	0.4155197314133954
5979	2000	0.75	0	0	0	9	ROC-AUC	0.613467463900269
5980	2000	0.75	0	0	1	0	PR-AUC	0.4019868815557137
5981	2000	0.75	0	0	1	0	ROC-AUC	0.5752630892505105
5982	2000	0.75	0	0	1	1	PR-AUC	0.4162273485704781
5983	2000	0.75	0	0	1	1	ROC-AUC	0.5827528641075427
5984	2000	0.75	0	0	1	2	PR-AUC	0.4276271685614568
5985	2000	0.75	0	0	1	2	ROC-AUC	0.5894980200118307
5986	2000	0.75	0	0	1	3	PR-AUC	0.42981256498889603
5987	2000	0.75	0	0	1	3	ROC-AUC	0.602900109761713
5988	2000	0.75	0	0	1	4	PR-AUC	0.36424152435560003
5989	2000	0.75	0	0	1	4	ROC-AUC	0.49183893705574694
5990	2000	0.75	0	0	1	5	PR-AUC	0.42100614257040037
5991	2000	0.75	0	0	1	5	ROC-AUC	0.5841281126285337
5992	2000	0.75	0	0	1	6	PR-AUC	0.4473010514675358
5993	2000	0.75	0	0	1	6	ROC-AUC	0.6198448577135349
5994	2000	0.75	0	0	1	7	PR-AUC	0.4409897991579645
5995	2000	0.75	0	0	1	7	ROC-AUC	0.6126468975483093
5996	2000	0.75	0	0	1	8	PR-AUC	0.4173928147755663
5997	2000	0.75	0	0	1	8	ROC-AUC	0.5947075379080097
5998	2000	0.75	0	0	1	9	PR-AUC	0.4221128719317622
5999	2000	0.75	0	0	1	9	ROC-AUC	0.5892552446775291
6000	2000	0.75	0	0	2	0	PR-AUC	0.4437044966970853
6001	2000	0.75	0	0	2	0	ROC-AUC	0.6426502608382169
6002	2000	0.75	0	0	2	1	PR-AUC	0.47164510951411626
6003	2000	0.75	0	0	2	1	ROC-AUC	0.6635699172064085
6004	2000	0.75	0	0	2	2	PR-AUC	0.412972411823775
6005	2000	0.75	0	0	2	2	ROC-AUC	0.6259595089640698
6006	2000	0.75	0	0	2	3	PR-AUC	0.4439518294228097
6007	2000	0.75	0	0	2	3	ROC-AUC	0.6421771550799984
6008	2000	0.75	0	0	2	4	PR-AUC	0.4114304276880049
6009	2000	0.75	0	0	2	4	ROC-AUC	0.6065771019656595
6010	2000	0.75	0	0	2	5	PR-AUC	0.4285695603742858
6011	2000	0.75	0	0	2	5	ROC-AUC	0.6219539701818039
6012	2000	0.75	0	0	2	6	PR-AUC	0.3981398629817261
6013	2000	0.75	0	0	2	6	ROC-AUC	0.612594162436877
6014	2000	0.75	0	0	2	7	PR-AUC	0.4345831931412358
6015	2000	0.75	0	0	2	7	ROC-AUC	0.6488965071361262
6016	2000	0.75	0	0	2	8	PR-AUC	0.4220551561091033
6017	2000	0.75	0	0	2	8	ROC-AUC	0.6324540909863204
6018	2000	0.75	0	0	2	9	PR-AUC	0.42140850418194903
6019	2000	0.75	0	0	2	9	ROC-AUC	0.633804287736422
6020	2000	0.75	0	0	3	0	PR-AUC	0.4523172128459832
6021	2000	0.75	0	0	3	0	ROC-AUC	0.6425364681735203
6022	2000	0.75	0	0	3	1	PR-AUC	0.47867169556932626
6023	2000	0.75	0	0	3	1	ROC-AUC	0.6404522608955617
6024	2000	0.75	0	0	3	2	PR-AUC	0.4649576263852508
6025	2000	0.75	0	0	3	2	ROC-AUC	0.6443299313446196
6026	2000	0.75	0	0	3	3	PR-AUC	0.41071226064985167
6027	2000	0.75	0	0	3	3	ROC-AUC	0.6000839377294057
6028	2000	0.75	0	0	3	4	PR-AUC	0.4624786811005029
6029	2000	0.75	0	0	3	4	ROC-AUC	0.6432025956953115
6030	2000	0.75	0	0	3	5	PR-AUC	0.4367112906432107
6031	2000	0.75	0	0	3	5	ROC-AUC	0.6122556542140595
6032	2000	0.75	0	0	3	6	PR-AUC	0.46247279363483146
6033	2000	0.75	0	0	3	6	ROC-AUC	0.6485945457166032
6034	2000	0.75	0	0	3	7	PR-AUC	0.4493472966326893
6035	2000	0.75	0	0	3	7	ROC-AUC	0.6207948646126924
6036	2000	0.75	0	0	3	8	PR-AUC	0.45129379257757957
6037	2000	0.75	0	0	3	8	ROC-AUC	0.637668901734347
6038	2000	0.75	0	0	3	9	PR-AUC	0.44913145342624256
6039	2000	0.75	0	0	3	9	ROC-AUC	0.6347223621537862
6040	2000	0.75	0	0	4	0	PR-AUC	0.4043437830896939
6041	2000	0.75	0	0	4	0	ROC-AUC	0.5661275846054593
6042	2000	0.75	0	0	4	1	PR-AUC	0.35460355100867735
6043	2000	0.75	0	0	4	1	ROC-AUC	0.5053082422258924
6044	2000	0.75	0	0	4	2	PR-AUC	0.40291124821324437
6045	2000	0.75	0	0	4	2	ROC-AUC	0.5724999401774791
6046	2000	0.75	0	0	4	3	PR-AUC	0.38552336337138443
6047	2000	0.75	0	0	4	3	ROC-AUC	0.5396717452898031
6048	2000	0.75	0	0	4	4	PR-AUC	0.41379691562290316
6049	2000	0.75	0	0	4	4	ROC-AUC	0.5833170296969682
6050	2000	0.75	0	0	4	5	PR-AUC	0.42054103279440236
6051	2000	0.75	0	0	4	5	ROC-AUC	0.5948702952710475
6052	2000	0.75	0	0	4	6	PR-AUC	0.3612806076009594
6053	2000	0.75	0	0	4	6	ROC-AUC	0.5241010375895153
6054	2000	0.75	0	0	4	7	PR-AUC	0.3812862889182785
6055	2000	0.75	0	0	4	7	ROC-AUC	0.5514815434152295
6056	2000	0.75	0	0	4	8	PR-AUC	0.43309560484897486
6057	2000	0.75	0	0	4	8	ROC-AUC	0.5990858189898338
6058	2000	0.75	0	0	4	9	PR-AUC	0.38341475018748317
6059	2000	0.75	0	0	4	9	ROC-AUC	0.5441912019727929
6060	2000	0.75	0	0	5	0	PR-AUC	0.3819308007114402
6061	2000	0.75	0	0	5	0	ROC-AUC	0.5697795792369038
6062	2000	0.75	0	0	5	1	PR-AUC	0.38530241948289756
6063	2000	0.75	0	0	5	1	ROC-AUC	0.5787843101904313
6064	2000	0.75	0	0	5	2	PR-AUC	0.3903567222250997
6065	2000	0.75	0	0	5	2	ROC-AUC	0.5780882505751032
6066	2000	0.75	0	0	5	3	PR-AUC	0.3751631152885859
6067	2000	0.75	0	0	5	3	ROC-AUC	0.5600269254700455
6068	2000	0.75	0	0	5	4	PR-AUC	0.36556536538448886
6069	2000	0.75	0	0	5	4	ROC-AUC	0.5487511084553061
6070	2000	0.75	0	0	5	5	PR-AUC	0.39782266150265616
6071	2000	0.75	0	0	5	5	ROC-AUC	0.5737374504901639
6072	2000	0.75	0	0	5	6	PR-AUC	0.39967657103768545
6073	2000	0.75	0	0	5	6	ROC-AUC	0.5833045492428502
6074	2000	0.75	0	0	5	7	PR-AUC	0.4028468154709977
6075	2000	0.75	0	0	5	7	ROC-AUC	0.5904518078355218
6076	2000	0.75	0	0	5	8	PR-AUC	0.36789411133815775
6077	2000	0.75	0	0	5	8	ROC-AUC	0.5513654490514565
6078	2000	0.75	0	0	5	9	PR-AUC	0.3852259283118207
6079	2000	0.75	0	0	5	9	ROC-AUC	0.5734796128437414
6080	2000	0.75	0	0	6	0	PR-AUC	0.3893997788611245
6081	2000	0.75	0	0	6	0	ROC-AUC	0.566368657791919
6082	2000	0.75	0	0	6	1	PR-AUC	0.400842820387414
6083	2000	0.75	0	0	6	1	ROC-AUC	0.588252786975338
6084	2000	0.75	0	0	6	2	PR-AUC	0.37264758194273523
6085	2000	0.75	0	0	6	2	ROC-AUC	0.5429321397840171
6086	2000	0.75	0	0	6	3	PR-AUC	0.3896994582818358
